,Model,Domain,Result Set,Task,Language,Score
3502,mgpt,semantic,1,xstorycloze,ar,50.760000000000005
3503,mgpt,semantic,1,xstorycloze,en,63.27
3504,mgpt,semantic,1,xstorycloze,es,58.64
3505,mgpt,semantic,1,xstorycloze,eu,55.589999999999996
3506,mgpt,semantic,1,xstorycloze,hi,53.81
3507,mgpt,semantic,1,xstorycloze,id,56.25
3508,mgpt,semantic,1,xstorycloze,my,52.349999999999994
3509,mgpt,semantic,1,xstorycloze,ru,59.3
3510,mgpt,semantic,1,xstorycloze,sw,56.06
3511,mgpt,semantic,1,xstorycloze,te,57.709999999999994
3512,mgpt,semantic,1,xstorycloze,zh,54.93
3513,mgpt,semantic,1,xwinograd,overall,60.35
3514,mgpt,semantic,1,xwinograd,en,63.23
3515,mgpt,semantic,1,xwinograd,fr,55.42
3516,mgpt,semantic,1,xwinograd,ja,54.120000000000005
3517,mgpt,semantic,1,xwinograd,pt,57.79
3518,mgpt,semantic,1,xwinograd,ru,56.19
3519,mgpt,semantic,1,xwinograd,zh,63.690000000000005
3520,mgpt,semantic,2,pawsx,overall,48.35
3521,mgpt,semantic,2,pawsx,de,44.85
3522,mgpt,semantic,2,pawsx,en,43.8
3523,mgpt,semantic,2,pawsx,es,47.85
3524,mgpt,semantic,2,pawsx,fr,54.900000000000006
3525,mgpt,semantic,2,pawsx,ja,52.400000000000006
3526,mgpt,semantic,2,pawsx,ko,50.3
3527,mgpt,semantic,2,pawsx,zh,44.35
3528,mgpt,semantic,2,xcopa,overall,55.69
3529,mgpt,semantic,2,xcopa,et,51.6
3530,mgpt,semantic,2,xcopa,ht,51.0
3531,mgpt,semantic,2,xcopa,id,59.599999999999994
3532,mgpt,semantic,2,xcopa,it,60.199999999999996
3533,mgpt,semantic,2,xcopa,qu,51.0
3534,mgpt,semantic,2,xcopa,sw,56.99999999999999
3535,mgpt,semantic,2,xcopa,ta,54.0
3536,mgpt,semantic,2,xcopa,th,55.400000000000006
3537,mgpt,semantic,2,xcopa,tr,55.800000000000004
3538,mgpt,semantic,2,xcopa,vi,61.6
3539,mgpt,semantic,2,xcopa,zh,55.400000000000006
3540,mgpt,semantic,2,xnli,overall,40.760000000000005
3541,mgpt,semantic,2,xnli,ar,34.18
3542,mgpt,semantic,2,xnli,bg,41.85
3543,mgpt,semantic,2,xnli,de,45.26
3544,mgpt,semantic,2,xnli,el,35.54
3545,mgpt,semantic,2,xnli,en,48.76
3546,mgpt,semantic,2,xnli,es,44.62
3547,mgpt,semantic,2,xnli,fr,45.1
3548,mgpt,semantic,2,xnli,hi,39.64
3549,mgpt,semantic,2,xnli,ru,44.82
3550,mgpt,semantic,2,xnli,sw,41.410000000000004
3551,mgpt,semantic,2,xnli,th,37.19
3552,mgpt,semantic,2,xnli,tr,42.17
3553,mgpt,semantic,2,xnli,ur,34.339999999999996
3554,mgpt,semantic,2,xnli,vi,42.970000000000006
3555,mgpt,semantic,2,xnli,zh,33.61
3556,mgpt,semantic,2,xstorycloze,overall,56.19
3557,mgpt,semantic,2,xstorycloze,ar,50.690000000000005
3558,mgpt,semantic,2,xstorycloze,en,62.67
3559,mgpt,semantic,2,xstorycloze,es,57.97
3560,mgpt,semantic,2,xstorycloze,eu,55.38999999999999
3561,mgpt,semantic,2,xstorycloze,hi,53.87
3562,mgpt,semantic,2,xstorycloze,id,56.85
3563,mgpt,semantic,2,xstorycloze,my,52.75
3564,mgpt,semantic,2,xstorycloze,ru,59.230000000000004
3565,mgpt,semantic,2,xstorycloze,sw,55.989999999999995
3566,mgpt,semantic,2,xstorycloze,te,57.64
3567,mgpt,semantic,2,xstorycloze,zh,55.00000000000001
3568,mgpt,semantic,2,xwinograd,overall,60.64000000000001
3569,mgpt,semantic,2,xwinograd,en,62.92
3570,mgpt,semantic,2,xwinograd,fr,56.63
3571,mgpt,semantic,2,xwinograd,ja,55.16
3572,mgpt,semantic,2,xwinograd,pt,57.79
3573,mgpt,semantic,2,xwinograd,ru,57.46
3574,mgpt,semantic,2,xwinograd,zh,64.68
3575,mgpt,semantic,3,pawsx,overall,49.059999999999995
3576,mgpt,semantic,3,pawsx,de,44.4
3577,mgpt,semantic,3,pawsx,en,43.2
3578,mgpt,semantic,3,pawsx,es,50.5
3579,mgpt,semantic,3,pawsx,fr,54.900000000000006
3580,mgpt,semantic,3,pawsx,ja,53.6
3581,mgpt,semantic,3,pawsx,ko,50.74999999999999
3582,mgpt,semantic,3,pawsx,zh,46.050000000000004
3583,mgpt,semantic,3,xcopa,overall,55.42
3584,mgpt,semantic,3,xcopa,et,52.6
3585,mgpt,semantic,3,xcopa,ht,51.2
3586,mgpt,semantic,3,xcopa,id,59.4
3587,mgpt,semantic,3,xcopa,it,58.4
3588,mgpt,semantic,3,xcopa,qu,51.0
3589,mgpt,semantic,3,xcopa,sw,56.39999999999999
3590,mgpt,semantic,3,xcopa,ta,54.800000000000004
3591,mgpt,semantic,3,xcopa,th,55.60000000000001
3592,mgpt,semantic,3,xcopa,tr,54.6
3593,mgpt,semantic,3,xcopa,vi,61.4
3594,mgpt,semantic,3,xcopa,zh,54.2
3595,mgpt,semantic,3,xnli,overall,40.69
3596,mgpt,semantic,3,xnli,ar,34.38
3597,mgpt,semantic,3,xnli,bg,41.85
3598,mgpt,semantic,3,xnli,de,44.34
3599,mgpt,semantic,3,xnli,el,35.620000000000005
3600,mgpt,semantic,3,xnli,en,48.96
3601,mgpt,semantic,3,xnli,es,44.7
3602,mgpt,semantic,3,xnli,fr,44.3
3603,mgpt,semantic,3,xnli,hi,39.64
3604,mgpt,semantic,3,xnli,ru,44.98
3605,mgpt,semantic,3,xnli,sw,41.49
3606,mgpt,semantic,3,xnli,th,36.55
3607,mgpt,semantic,3,xnli,tr,42.809999999999995
3608,mgpt,semantic,3,xnli,ur,34.06
3609,mgpt,semantic,3,xnli,vi,43.33
3610,mgpt,semantic,3,xnli,zh,33.29
3611,mgpt,semantic,3,xstorycloze,overall,55.98
3612,mgpt,semantic,3,xstorycloze,ar,50.5
3613,mgpt,semantic,3,xstorycloze,en,62.21
3614,mgpt,semantic,3,xstorycloze,es,57.97
3615,mgpt,semantic,3,xstorycloze,eu,55.059999999999995
3616,mgpt,semantic,3,xstorycloze,hi,53.74
3617,mgpt,semantic,3,xstorycloze,id,55.78999999999999
3618,mgpt,semantic,3,xstorycloze,my,52.75
3619,mgpt,semantic,3,xstorycloze,ru,59.03
3620,mgpt,semantic,3,xstorycloze,sw,55.92
3621,mgpt,semantic,3,xstorycloze,te,57.64
3622,mgpt,semantic,3,xstorycloze,zh,55.2
3623,mgpt,semantic,3,xwinograd,overall,60.709999999999994
3624,mgpt,semantic,3,xwinograd,en,62.839999999999996
3625,mgpt,semantic,3,xwinograd,fr,59.040000000000006
3626,mgpt,semantic,3,xwinograd,ja,55.47
3627,mgpt,semantic,3,xwinograd,pt,57.410000000000004
3628,mgpt,semantic,3,xwinograd,ru,58.099999999999994
3629,mgpt,semantic,3,xwinograd,zh,64.48
3630,mgpt,learned,3,pawsx,overall,49.04
3631,mgpt,learned,3,pawsx,de,46.35
3632,mgpt,learned,3,pawsx,en,42.3
3633,mgpt,learned,3,pawsx,es,47.3
3634,mgpt,learned,3,pawsx,fr,54.85
3635,mgpt,learned,3,pawsx,ja,54.50000000000001
3636,mgpt,learned,3,pawsx,ko,48.85
3637,mgpt,learned,3,pawsx,zh,49.1
3638,mgpt,learned,3,xcopa,overall,56.05
3639,mgpt,learned,3,xcopa,et,51.800000000000004
3640,mgpt,learned,3,xcopa,ht,50.2
3641,mgpt,learned,3,xcopa,id,59.4
3642,mgpt,learned,3,xcopa,it,60.6
3643,mgpt,learned,3,xcopa,qu,51.2
3644,mgpt,learned,3,xcopa,sw,58.4
3645,mgpt,learned,3,xcopa,ta,54.0
3646,mgpt,learned,3,xcopa,th,55.60000000000001
3647,mgpt,learned,3,xcopa,tr,55.400000000000006
3648,mgpt,learned,3,xcopa,vi,62.8
3649,mgpt,learned,3,xcopa,zh,57.199999999999996
3650,mgpt,learned,3,xnli,overall,40.8
3651,mgpt,learned,3,xnli,ar,33.57
3652,mgpt,learned,3,xnli,bg,41.29
3653,mgpt,learned,3,xnli,de,45.300000000000004
3654,mgpt,learned,3,xnli,el,35.74
3655,mgpt,learned,3,xnli,en,48.92
3656,mgpt,learned,3,xnli,es,44.940000000000005
3657,mgpt,learned,3,xnli,fr,44.22
3658,mgpt,learned,3,xnli,hi,40.56
3659,mgpt,learned,3,xnli,ru,44.86
3660,mgpt,learned,3,xnli,sw,41.29
3661,mgpt,learned,3,xnli,th,37.07
3662,mgpt,learned,3,xnli,tr,41.69
3663,mgpt,learned,3,xnli,ur,34.86
3664,mgpt,learned,3,xnli,vi,44.5
3665,mgpt,learned,3,xnli,zh,33.25
3666,mgpt,learned,3,xstorycloze,overall,56.21000000000001
3667,mgpt,learned,3,xstorycloze,ar,50.760000000000005
3668,mgpt,learned,3,xstorycloze,en,62.480000000000004
3669,mgpt,learned,3,xstorycloze,es,57.78
3670,mgpt,learned,3,xstorycloze,eu,55.53
3671,mgpt,learned,3,xstorycloze,hi,53.94
3672,mgpt,learned,3,xstorycloze,id,56.720000000000006
3673,mgpt,learned,3,xstorycloze,my,52.349999999999994
3674,mgpt,learned,3,xstorycloze,ru,59.96
3675,mgpt,learned,3,xstorycloze,sw,56.52
3676,mgpt,learned,3,xstorycloze,te,57.18
3677,mgpt,learned,3,xstorycloze,zh,55.13
3678,mgpt,learned,3,xwinograd,overall,61.07
3679,mgpt,learned,3,xwinograd,en,63.4
3680,mgpt,learned,3,xwinograd,fr,59.040000000000006
3681,mgpt,learned,3,xwinograd,ja,55.37
3682,mgpt,learned,3,xwinograd,pt,56.65
3683,mgpt,learned,3,xwinograd,ru,59.050000000000004
3684,mgpt,learned,3,xwinograd,zh,65.08
3685,mgpt,learned,1,pawsx,overall,48.54
3686,mgpt,learned,1,pawsx,de,47.0
3687,mgpt,learned,1,pawsx,en,41.8
3688,mgpt,learned,1,pawsx,es,47.5
3689,mgpt,learned,1,pawsx,fr,54.900000000000006
3690,mgpt,learned,1,pawsx,ja,49.3
3691,mgpt,learned,1,pawsx,ko,52.300000000000004
3692,mgpt,learned,1,pawsx,zh,46.949999999999996
3693,mgpt,learned,1,xcopa,overall,56.07
3694,mgpt,learned,1,xcopa,et,51.800000000000004
3695,mgpt,learned,1,xcopa,ht,50.6
3696,mgpt,learned,1,xcopa,id,61.199999999999996
3697,mgpt,learned,1,xcopa,it,60.199999999999996
3698,mgpt,learned,1,xcopa,qu,52.6
3699,mgpt,learned,1,xcopa,sw,57.199999999999996
3700,mgpt,learned,1,xcopa,ta,53.800000000000004
3701,mgpt,learned,1,xcopa,th,55.800000000000004
3702,mgpt,learned,1,xcopa,tr,55.800000000000004
3703,mgpt,learned,1,xcopa,vi,62.6
3704,mgpt,learned,1,xcopa,zh,55.2
3705,mgpt,learned,1,xnli,overall,40.65
3706,mgpt,learned,1,xnli,ar,33.650000000000006
3707,mgpt,learned,1,xnli,bg,40.92
3708,mgpt,learned,1,xnli,de,45.660000000000004
3709,mgpt,learned,1,xnli,el,35.02
3710,mgpt,learned,1,xnli,en,47.67
3711,mgpt,learned,1,xnli,es,43.980000000000004
3712,mgpt,learned,1,xnli,fr,45.14
3713,mgpt,learned,1,xnli,hi,40.0
3714,mgpt,learned,1,xnli,ru,44.58
3715,mgpt,learned,1,xnli,sw,41.410000000000004
3716,mgpt,learned,1,xnli,th,36.71
3717,mgpt,learned,1,xnli,tr,42.809999999999995
3718,mgpt,learned,1,xnli,ur,34.62
3719,mgpt,learned,1,xnli,vi,44.1
3720,mgpt,learned,1,xnli,zh,33.53
3721,mgpt,learned,1,xstorycloze,overall,56.21000000000001
3722,mgpt,learned,1,xstorycloze,ar,50.89
3723,mgpt,learned,1,xstorycloze,en,63.4
3724,mgpt,learned,1,xstorycloze,es,57.91
3725,mgpt,learned,1,xstorycloze,eu,55.989999999999995
3726,mgpt,learned,1,xstorycloze,hi,54.400000000000006
3727,mgpt,learned,1,xstorycloze,id,57.05
3728,mgpt,learned,1,xstorycloze,my,50.3
3729,mgpt,learned,1,xstorycloze,ru,60.160000000000004
3730,mgpt,learned,1,xstorycloze,sw,55.86
3731,mgpt,learned,1,xstorycloze,te,57.18
3732,mgpt,learned,1,xstorycloze,zh,55.13
3733,mgpt,learned,1,xwinograd,overall,60.24
3734,mgpt,learned,1,xwinograd,en,62.8
3735,mgpt,learned,1,xwinograd,fr,54.22
3736,mgpt,learned,1,xwinograd,ja,54.54
3737,mgpt,learned,1,xwinograd,pt,55.13
3738,mgpt,learned,1,xwinograd,ru,57.14
3739,mgpt,learned,1,xwinograd,zh,64.88000000000001
3740,mgpt,learned,2,pawsx,overall,49.18
3741,mgpt,learned,2,pawsx,de,47.8
3742,mgpt,learned,2,pawsx,en,42.8
3743,mgpt,learned,2,pawsx,es,46.25
3744,mgpt,learned,2,pawsx,fr,54.85
3745,mgpt,learned,2,pawsx,ja,53.65
3746,mgpt,learned,2,pawsx,ko,52.300000000000004
3747,mgpt,learned,2,pawsx,zh,46.6
3748,mgpt,learned,2,xcopa,overall,55.730000000000004
3749,mgpt,learned,2,xcopa,et,52.6
3750,mgpt,learned,2,xcopa,ht,50.8
3751,mgpt,learned,2,xcopa,id,59.0
3752,mgpt,learned,2,xcopa,it,60.4
3753,mgpt,learned,2,xcopa,qu,51.0
3754,mgpt,learned,2,xcopa,sw,56.599999999999994
3755,mgpt,learned,2,xcopa,ta,54.2
3756,mgpt,learned,2,xcopa,th,55.400000000000006
3757,mgpt,learned,2,xcopa,tr,56.39999999999999
3758,mgpt,learned,2,xcopa,vi,61.4
3759,mgpt,learned,2,xcopa,zh,55.2
3760,mgpt,learned,2,xnli,overall,40.46
3761,mgpt,learned,2,xnli,ar,33.82
3762,mgpt,learned,2,xnli,bg,41.24
3763,mgpt,learned,2,xnli,de,45.1
3764,mgpt,learned,2,xnli,el,35.339999999999996
3765,mgpt,learned,2,xnli,en,47.23
3766,mgpt,learned,2,xnli,es,43.980000000000004
3767,mgpt,learned,2,xnli,fr,45.26
3768,mgpt,learned,2,xnli,hi,39.36
3769,mgpt,learned,2,xnli,ru,44.5
3770,mgpt,learned,2,xnli,sw,41.57
3771,mgpt,learned,2,xnli,th,35.86
3772,mgpt,learned,2,xnli,tr,41.33
3773,mgpt,learned,2,xnli,ur,34.660000000000004
3774,mgpt,learned,2,xnli,vi,44.34
3775,mgpt,learned,2,xnli,zh,33.33
3776,mgpt,learned,2,xstorycloze,overall,56.02
3777,mgpt,learned,2,xstorycloze,ar,50.23
3778,mgpt,learned,2,xstorycloze,en,62.81
3779,mgpt,learned,2,xstorycloze,es,57.45
3780,mgpt,learned,2,xstorycloze,eu,55.46
3781,mgpt,learned,2,xstorycloze,hi,54.06999999999999
3782,mgpt,learned,2,xstorycloze,id,56.85
3783,mgpt,learned,2,xstorycloze,my,50.43
3784,mgpt,learned,2,xstorycloze,ru,59.89
3785,mgpt,learned,2,xstorycloze,sw,56.06
3786,mgpt,learned,2,xstorycloze,te,57.45
3787,mgpt,learned,2,xstorycloze,zh,55.53
3788,mgpt,learned,2,xwinograd,overall,60.67
3789,mgpt,learned,2,xwinograd,en,63.05
3790,mgpt,learned,2,xwinograd,fr,57.830000000000005
3791,mgpt,learned,2,xwinograd,ja,54.54
3792,mgpt,learned,2,xwinograd,pt,57.410000000000004
3793,mgpt,learned,2,xwinograd,ru,58.730000000000004
3794,mgpt,learned,2,xwinograd,zh,64.68
3795,mgpt,geo,1,pawsx,overall,51.1
3796,mgpt,geo,1,pawsx,de,49.2
3797,mgpt,geo,1,pawsx,en,45.25
3798,mgpt,geo,1,pawsx,es,51.05
3799,mgpt,geo,1,pawsx,fr,54.900000000000006
3800,mgpt,geo,1,pawsx,ja,55.75
3801,mgpt,geo,1,pawsx,ko,51.849999999999994
3802,mgpt,geo,1,pawsx,zh,49.7
3803,mgpt,geo,1,xcopa,overall,55.88999999999999
3804,mgpt,geo,1,xcopa,et,50.6
3805,mgpt,geo,1,xcopa,ht,50.4
3806,mgpt,geo,1,xcopa,id,60.6
3807,mgpt,geo,1,xcopa,it,59.4
3808,mgpt,geo,1,xcopa,qu,49.2
3809,mgpt,geo,1,xcopa,sw,58.4
3810,mgpt,geo,1,xcopa,ta,54.800000000000004
3811,mgpt,geo,1,xcopa,th,56.99999999999999
3812,mgpt,geo,1,xcopa,tr,56.39999999999999
3813,mgpt,geo,1,xcopa,vi,62.8
3814,mgpt,geo,1,xcopa,zh,55.2
3815,mgpt,geo,1,xnli,overall,40.89
3816,mgpt,geo,1,xnli,ar,33.94
3817,mgpt,geo,1,xnli,bg,40.64
3818,mgpt,geo,1,xnli,de,46.22
3819,mgpt,geo,1,xnli,el,35.9
3820,mgpt,geo,1,xnli,en,49.919999999999995
3821,mgpt,geo,1,xnli,es,45.46
3822,mgpt,geo,1,xnli,fr,44.98
3823,mgpt,geo,1,xnli,hi,41.160000000000004
3824,mgpt,geo,1,xnli,ru,44.42
3825,mgpt,geo,1,xnli,sw,40.760000000000005
3826,mgpt,geo,1,xnli,th,37.269999999999996
3827,mgpt,geo,1,xnli,tr,41.08
3828,mgpt,geo,1,xnli,ur,34.98
3829,mgpt,geo,1,xnli,vi,43.25
3830,mgpt,geo,1,xnli,zh,33.410000000000004
3831,mgpt,geo,1,xstorycloze,overall,56.39999999999999
3832,mgpt,geo,1,xstorycloze,ar,51.42
3833,mgpt,geo,1,xstorycloze,en,62.61
3834,mgpt,geo,1,xstorycloze,es,57.91
3835,mgpt,geo,1,xstorycloze,eu,55.66
3836,mgpt,geo,1,xstorycloze,hi,54.669999999999995
3837,mgpt,geo,1,xstorycloze,id,57.18
3838,mgpt,geo,1,xstorycloze,my,52.28
3839,mgpt,geo,1,xstorycloze,ru,59.89
3840,mgpt,geo,1,xstorycloze,sw,56.45
3841,mgpt,geo,1,xstorycloze,te,57.18
3842,mgpt,geo,1,xstorycloze,zh,55.2
3843,mgpt,geo,1,xwinograd,overall,61.09
3844,mgpt,geo,1,xwinograd,en,63.31
3845,mgpt,geo,1,xwinograd,fr,57.830000000000005
3846,mgpt,geo,1,xwinograd,ja,55.16
3847,mgpt,geo,1,xwinograd,pt,58.56
3848,mgpt,geo,1,xwinograd,ru,57.78
3849,mgpt,geo,1,xwinograd,zh,66.07
3850,mgpt,geo,2,pawsx,overall,48.99
3851,mgpt,geo,2,pawsx,de,45.75
3852,mgpt,geo,2,pawsx,en,43.8
3853,mgpt,geo,2,pawsx,es,48.699999999999996
3854,mgpt,geo,2,pawsx,fr,54.900000000000006
3855,mgpt,geo,2,pawsx,ja,55.05
3856,mgpt,geo,2,pawsx,ko,47.9
3857,mgpt,geo,2,pawsx,zh,46.800000000000004
3858,mgpt,geo,2,xcopa,overall,55.82
3859,mgpt,geo,2,xcopa,et,51.4
3860,mgpt,geo,2,xcopa,ht,51.0
3861,mgpt,geo,2,xcopa,id,61.0
3862,mgpt,geo,2,xcopa,it,59.8
3863,mgpt,geo,2,xcopa,qu,51.0
3864,mgpt,geo,2,xcopa,sw,58.199999999999996
3865,mgpt,geo,2,xcopa,ta,53.800000000000004
3866,mgpt,geo,2,xcopa,th,55.00000000000001
3867,mgpt,geo,2,xcopa,tr,55.60000000000001
3868,mgpt,geo,2,xcopa,vi,62.0
3869,mgpt,geo,2,xcopa,zh,55.2
3870,mgpt,geo,2,xnli,overall,41.120000000000005
3871,mgpt,geo,2,xnli,ar,34.1
3872,mgpt,geo,2,xnli,bg,41.33
3873,mgpt,geo,2,xnli,de,46.06
3874,mgpt,geo,2,xnli,el,36.870000000000005
3875,mgpt,geo,2,xnli,en,48.8
3876,mgpt,geo,2,xnli,es,45.22
3877,mgpt,geo,2,xnli,fr,45.019999999999996
3878,mgpt,geo,2,xnli,hi,41.410000000000004
3879,mgpt,geo,2,xnli,ru,44.18
3880,mgpt,geo,2,xnli,sw,41.65
3881,mgpt,geo,2,xnli,th,38.879999999999995
3882,mgpt,geo,2,xnli,tr,41.33
3883,mgpt,geo,2,xnli,ur,35.42
3884,mgpt,geo,2,xnli,vi,43.65
3885,mgpt,geo,2,xnli,zh,32.93
3886,mgpt,geo,2,xstorycloze,overall,56.3
3887,mgpt,geo,2,xstorycloze,ar,50.89
3888,mgpt,geo,2,xstorycloze,en,62.41
3889,mgpt,geo,2,xstorycloze,es,57.78
3890,mgpt,geo,2,xstorycloze,eu,55.26
3891,mgpt,geo,2,xstorycloze,hi,54.269999999999996
3892,mgpt,geo,2,xstorycloze,id,57.31
3893,mgpt,geo,2,xstorycloze,my,52.61
3894,mgpt,geo,2,xstorycloze,ru,59.96
3895,mgpt,geo,2,xstorycloze,sw,55.53
3896,mgpt,geo,2,xstorycloze,te,57.50999999999999
3897,mgpt,geo,2,xstorycloze,zh,55.78999999999999
3898,mgpt,geo,2,xwinograd,overall,61.199999999999996
3899,mgpt,geo,2,xwinograd,en,63.4
3900,mgpt,geo,2,xwinograd,fr,56.63
3901,mgpt,geo,2,xwinograd,ja,55.78999999999999
3902,mgpt,geo,2,xwinograd,pt,59.699999999999996
3903,mgpt,geo,2,xwinograd,ru,57.46
3904,mgpt,geo,2,xwinograd,zh,65.28
3905,mgpt,geo,3,pawsx,overall,49.81
3906,mgpt,geo,3,pawsx,de,47.599999999999994
3907,mgpt,geo,3,pawsx,en,43.85
3908,mgpt,geo,3,pawsx,es,50.55
3909,mgpt,geo,3,pawsx,fr,54.800000000000004
3910,mgpt,geo,3,pawsx,ja,55.00000000000001
3911,mgpt,geo,3,pawsx,ko,49.95
3912,mgpt,geo,3,pawsx,zh,46.9
3913,mgpt,geo,3,xcopa,overall,55.47
3914,mgpt,geo,3,xcopa,et,50.2
3915,mgpt,geo,3,xcopa,ht,50.2
3916,mgpt,geo,3,xcopa,id,61.0
3917,mgpt,geo,3,xcopa,it,59.0
3918,mgpt,geo,3,xcopa,qu,49.8
3919,mgpt,geo,3,xcopa,sw,57.599999999999994
3920,mgpt,geo,3,xcopa,ta,54.2
3921,mgpt,geo,3,xcopa,th,56.2
3922,mgpt,geo,3,xcopa,tr,55.2
3923,mgpt,geo,3,xcopa,vi,62.6
3924,mgpt,geo,3,xcopa,zh,54.2
3925,mgpt,geo,3,xnli,overall,41.03
3926,mgpt,geo,3,xnli,ar,33.410000000000004
3927,mgpt,geo,3,xnli,bg,40.52
3928,mgpt,geo,3,xnli,de,46.02
3929,mgpt,geo,3,xnli,el,36.79
3930,mgpt,geo,3,xnli,en,48.88
3931,mgpt,geo,3,xnli,es,45.34
3932,mgpt,geo,3,xnli,fr,45.1
3933,mgpt,geo,3,xnli,hi,40.88
3934,mgpt,geo,3,xnli,ru,44.82
3935,mgpt,geo,3,xnli,sw,41.93
3936,mgpt,geo,3,xnli,th,38.03
3937,mgpt,geo,3,xnli,tr,41.53
3938,mgpt,geo,3,xnli,ur,35.46
3939,mgpt,geo,3,xnli,vi,43.65
3940,mgpt,geo,3,xnli,zh,33.129999999999995
3941,mgpt,geo,3,xstorycloze,overall,56.34
3942,mgpt,geo,3,xstorycloze,ar,51.160000000000004
3943,mgpt,geo,3,xstorycloze,en,62.81
3944,mgpt,geo,3,xstorycloze,es,58.24
3945,mgpt,geo,3,xstorycloze,eu,55.2
3946,mgpt,geo,3,xstorycloze,hi,54.14
3947,mgpt,geo,3,xstorycloze,id,57.11000000000001
3948,mgpt,geo,3,xstorycloze,my,52.68000000000001
3949,mgpt,geo,3,xstorycloze,ru,59.760000000000005
3950,mgpt,geo,3,xstorycloze,sw,56.19
3951,mgpt,geo,3,xstorycloze,te,57.379999999999995
3952,mgpt,geo,3,xstorycloze,zh,55.059999999999995
3953,mgpt,geo,3,xwinograd,overall,60.85
3954,mgpt,geo,3,xwinograd,en,62.839999999999996
3955,mgpt,geo,3,xwinograd,fr,56.63
3956,mgpt,geo,3,xwinograd,ja,55.58
3957,mgpt,geo,3,xwinograd,pt,58.940000000000005
3958,mgpt,geo,3,xwinograd,ru,58.099999999999994
3959,mgpt,geo,3,xwinograd,zh,65.08
3960,mgpt,typo,1,pawsx,overall,50.01
3961,mgpt,typo,1,pawsx,de,46.35
3962,mgpt,typo,1,pawsx,en,42.75
3963,mgpt,typo,1,pawsx,es,49.05
3964,mgpt,typo,1,pawsx,fr,54.75
3965,mgpt,typo,1,pawsx,ja,55.00000000000001
3966,mgpt,typo,1,pawsx,ko,50.1
3967,mgpt,typo,1,pawsx,zh,52.1
3968,mgpt,typo,1,xcopa,overall,56.089999999999996
3969,mgpt,typo,1,xcopa,et,51.4
3970,mgpt,typo,1,xcopa,ht,50.8
3971,mgpt,typo,1,xcopa,id,60.199999999999996
3972,mgpt,typo,1,xcopa,it,59.599999999999994
3973,mgpt,typo,1,xcopa,qu,50.6
3974,mgpt,typo,1,xcopa,sw,59.0
3975,mgpt,typo,1,xcopa,ta,53.400000000000006
3976,mgpt,typo,1,xcopa,th,56.39999999999999
3977,mgpt,typo,1,xcopa,tr,56.599999999999994
3978,mgpt,typo,1,xcopa,vi,62.2
3979,mgpt,typo,1,xcopa,zh,56.8
3980,mgpt,typo,1,xnli,overall,40.98
3981,mgpt,typo,1,xnli,ar,33.98
3982,mgpt,typo,1,xnli,bg,40.160000000000004
3983,mgpt,typo,1,xnli,de,44.82
3984,mgpt,typo,1,xnli,el,37.15
3985,mgpt,typo,1,xnli,en,49.68
3986,mgpt,typo,1,xnli,es,44.98
3987,mgpt,typo,1,xnli,fr,45.660000000000004
3988,mgpt,typo,1,xnli,hi,41.33
3989,mgpt,typo,1,xnli,ru,44.7
3990,mgpt,typo,1,xnli,sw,39.879999999999995
3991,mgpt,typo,1,xnli,th,37.31
3992,mgpt,typo,1,xnli,tr,42.61
3993,mgpt,typo,1,xnli,ur,34.94
3994,mgpt,typo,1,xnli,vi,44.1
3995,mgpt,typo,1,xnli,zh,33.45
3996,mgpt,typo,1,xstorycloze,overall,56.37
3997,mgpt,typo,1,xstorycloze,ar,51.09
3998,mgpt,typo,1,xstorycloze,en,63.07000000000001
3999,mgpt,typo,1,xstorycloze,es,58.309999999999995
4000,mgpt,typo,1,xstorycloze,eu,56.120000000000005
4001,mgpt,typo,1,xstorycloze,hi,53.81
4002,mgpt,typo,1,xstorycloze,id,56.720000000000006
4003,mgpt,typo,1,xstorycloze,my,52.88
4004,mgpt,typo,1,xstorycloze,ru,59.760000000000005
4005,mgpt,typo,1,xstorycloze,sw,56.32
4006,mgpt,typo,1,xstorycloze,te,57.31
4007,mgpt,typo,1,xstorycloze,zh,54.730000000000004
4008,mgpt,typo,1,xwinograd,overall,60.62
4009,mgpt,typo,1,xwinograd,en,62.45
4010,mgpt,typo,1,xwinograd,fr,61.45
4011,mgpt,typo,1,xwinograd,ja,54.33
4012,mgpt,typo,1,xwinograd,pt,58.56
4013,mgpt,typo,1,xwinograd,ru,57.46
4014,mgpt,typo,1,xwinograd,zh,67.06
4015,mgpt,typo,2,pawsx,overall,49.14
4016,mgpt,typo,2,pawsx,de,45.800000000000004
4017,mgpt,typo,2,pawsx,en,43.15
4018,mgpt,typo,2,pawsx,es,47.449999999999996
4019,mgpt,typo,2,pawsx,fr,54.85
4020,mgpt,typo,2,pawsx,ja,55.25
4021,mgpt,typo,2,pawsx,ko,46.9
4022,mgpt,typo,2,pawsx,zh,50.6
4023,mgpt,typo,2,xcopa,overall,55.669999999999995
4024,mgpt,typo,2,xcopa,et,50.2
4025,mgpt,typo,2,xcopa,ht,51.4
4026,mgpt,typo,2,xcopa,id,60.4
4027,mgpt,typo,2,xcopa,it,58.4
4028,mgpt,typo,2,xcopa,qu,49.6
4029,mgpt,typo,2,xcopa,sw,58.599999999999994
4030,mgpt,typo,2,xcopa,ta,53.400000000000006
